const,wind,solar,hydro,demand,demand2
1,1.211214247,0,1.132607829,0.711918925,1.085940972
1,1.159115513,0.058415415,1.132752579,0.716201144,1.12
1,0.997912603,1.194038327,1.132897329,0.738682794,1.085940972
1,0.837743419,2.271489451,1.133042079,0.730118356,0.994115427
1,0.693577805,3.19025001,1.133186828,0.810945241,0.872720779
1,0.551964086,3.77575797,1.133331578,0.889631017,0.76
1,0.443727846,4.02022246,1.133476328,0.915324332,0.693604951
1,0.340590377,4.059647922,1.133621078,0.929955247,0.7
1,0.311207335,3.956126372,1.133765827,0.920677106,0.786779807
1,0.282853001,3.586391746,1.133910577,0.889274166,0.94
1,0.254498666,2.855931899,1.134055327,0.882137134,1.127279221
1,0.226144332,1.846099413,1.134200076,0.870182605,1.305884573
1,0.20505239,0.773833777,1.134344826,0.856979097,1.43367427
1,0.187167349,0,1.134489576,0.853945858,1.48
1,0.176891774,0,1.134634326,0.872145289,1.43367427
1,0.166860101,0,1.134779075,0.955113284,1.305884573
1,0.156828427,0,1.134923825,1.017740738,1.127279221
1,0.146796754,0,1.135068575,0.969565774,0.94
1,0.13676508,0,1.135213325,0.909971558,0.786779807
1,0.126733407,0,1.135358074,0.836281704,0.7
1,0.121478773,0,1.135502824,0.749388342,0.693604951
1,0.116224139,0,1.135647574,0.703532912,0.76
1,0.110969504,0,1.135792324,0.674271082,0.872720779
1,0.10571487,0,1.135937073,0.666777198,0.994115427
1,0.100460236,0,1.136081823,0.653930541,1.085940972
1,0.095205602,0.049537885,1.136226573,0.66160285,1.12
1,0.084202399,1.313893383,1.136371323,0.675876914,1.085940972
1,0.073199196,2.497512805,1.136516072,0.64251129,0.994115427
1,0.062195993,3.49865049,1.136660822,0.692113661,0.872720779
1,0.053170112,4.130026448,1.136805572,0.767944625,0.76
1,0.049026049,4.389281206,1.136950322,0.814156906,0.693604951
1,0.044881985,4.430218012,1.137095071,0.836995407,0.7
1,0.085251105,4.321919261,1.137239821,0.8466304,0.786779807
1,0.141315828,3.926778165,1.137384571,0.813264777,0.94
1,0.198303483,3.135409978,1.137529321,0.801131822,1.127279221
1,0.281745237,2.031325177,1.13767407,0.781148133,1.305884573
1,0.388765447,0.849664584,1.13781882,0.773832676,1.43367427
1,0.525650742,0,1.13796357,0.771869992,1.48
1,0.449621605,0,1.13810832,0.803986635,1.43367427
1,0.373592469,0,1.138253069,0.926208305,1.305884573
1,0.31333467,0,1.138397819,0.972242161,1.127279221
1,0.260761331,0,1.138542569,0.951187917,0.94
1,0.211611125,0,1.138687319,0.895162217,0.786779807
1,0.178737157,0,1.138832068,0.825754582,0.7
1,0.203279159,0,1.138976818,0.759915464,0.693604951
1,0.234342904,0,1.139121568,0.71423846,0.76
1,0.273707029,0,1.139266318,0.691935236,0.872720779
1,0.313071155,0,1.139411067,0.687831442,0.994115427
1,0.354454266,0,1.139555817,0.694076345,1.085940972
1,0.41103541,0.05366144,1.139700567,0.721732343,1.12
1,0.346415528,1.079692036,1.139845317,0.798812287,1.085940972
1,0.298142071,2.081870927,1.139990066,0.896054346,0.994115427
1,0.251313403,2.949466912,1.140134816,1.064309871,0.872720779
1,0.209275225,3.515276177,1.140279566,1.133360654,0.76
1,0.179946303,3.762771854,1.140424316,1.173506458,0.693604951
1,0.152209323,3.805475155,1.140569065,1.191705889,0.7
1,0.196367963,3.696048816,1.140713815,1.122119829,0.786779807
1,0.257216605,3.330157049,1.140858565,1.151381659,0.94
1,0.330736033,2.631952102,1.141003315,1.177967103,1.127279221
1,0.428109286,1.684503639,1.141148064,1.172257477,1.305884573
1,0.533959941,0.692775261,1.141292814,1.157983414,1.43367427
1,0.666897629,0,1.141437564,1.10213614,1.48
1,0.688085607,0,1.141582314,1.07198218,1.43367427
1,0.709273585,0,1.141727063,1.15263064,1.305884573
1,0.730461563,0,1.141871813,1.172971181,1.127279221
1,0.751649541,0,1.142016563,1.104812527,0.94
1,0.772837519,0,1.142161312,1.024164067,0.786779807
1,0.794025497,0,1.142306062,0.910863687,0.7
1,0.819441478,0,1.142450812,0.836281704,0.693604951
1,0.846337732,0,1.142595562,0.786322481,0.76
1,0.873514727,0,1.142740311,0.762591851,0.872720779
1,0.90140714,0,1.142885061,0.761699722,0.994115427
1,0.929299552,0,1.143029811,0.762591851,1.085940972
1,0.957191964,0.049802818,1.143174561,0.782218688,1.12
1,0.915585512,1.073724373,1.14331931,0.848236233,1.085940972
1,0.87397906,2.080277424,1.14346406,0.930490524,0.994115427
1,0.833561229,2.954348238,1.14360881,1.099281327,0.872720779
1,0.794841396,3.527317796,1.14375356,1.151738511,0.76
1,0.758287156,3.780744621,1.143898309,1.175647568,0.693604951
1,0.721732916,3.825173736,1.144043059,1.222038274,0.7
1,0.738451423,3.711968327,1.144187809,1.139427131,0.786779807
1,0.75516993,3.339354281,1.144332559,1.161373504,0.94
1,0.771888437,2.634076963,1.144477308,1.19634496,1.127279221
1,0.788606944,1.680837938,1.144622058,1.18742367,1.305884573
1,0.805325451,0.68589762,1.144766808,1.175825993,1.43367427
1,0.823297192,0,1.144911558,1.142103518,1.48
1,0.941871926,0,1.145056307,1.123368809,1.43367427
1,1.062015431,0,1.145201057,1.194382276,1.305884573
1,1.182158936,0,1.145345807,1.204909398,1.127279221
1,1.306875756,0,1.145490557,1.148169995,0.94
1,1.433455521,0,1.145635306,1.055388581,0.786779807
1,1.560035285,0,1.145300322,0.935129595,0.7
1,1.405044937,0,1.144965338,0.851804748,0.693604951
1,1.250054589,0,1.144630354,0.815941164,0.76
1,1.101261004,0,1.14429537,0.782753966,0.872720779
1,0.954151521,0,1.143960386,0.782753966,0.994115427
1,0.809140922,0,1.143625402,0.777936469,1.085940972
1,0.679894734,0.043071866,1.143290418,0.795779049,1.12
1,0.600040739,1.151633882,1.142955434,0.861618167,1.085940972
1,0.527690083,2.231282328,1.14262045,0.953685878,0.994115427
1,0.466663452,3.163567379,1.142285465,1.107667339,0.872720779
1,0.405636822,3.770720997,1.141950481,1.172614329,0.76
1,0.347380812,4.036965795,1.141615497,1.204909398,0.693604951
1,0.303667808,4.083252694,1.141280513,1.221502997,0.7
1,0.335149512,3.964993309,1.140945529,1.138535002,0.786779807
1,0.372787045,3.572073555,1.140610545,1.160659801,0.94
1,0.417388787,2.822618393,1.140275561,1.194025425,1.127279221
1,0.461990529,1.80356745,1.139940577,1.185996264,1.305884573
1,0.50659227,0.733924028,1.139605593,1.172614329,1.43367427
1,0.551194012,0,1.139270609,1.144066202,1.48
1,0.624090831,0,1.138935624,1.1212277,1.43367427
1,0.697239777,0,1.13860064,1.212938559,1.305884573
1,0.770388723,0,1.138265656,1.212403281,1.127279221
1,0.84688785,0,1.137930672,1.156199156,0.94
1,0.929451769,0,1.137595688,1.061455058,0.786779807
1,1.012710732,0,1.137260704,0.937805982,0.7
1,0.956005494,0,1.13692572,0.854124284,0.693604951
1,0.899300255,0,1.136590736,0.817725421,0.76
1,0.843418552,0,1.136255752,0.800239694,0.872720779
1,0.79055715,0,1.135920768,0.785430352,0.994115427
1,0.740737548,0,1.135585784,0.779899153,1.085940972
1,0.690917946,0.041931368,1.135250799,0.794708494,1.12
1,0.654787672,1.059959906,1.134915815,0.863402425,1.085940972
1,0.618657399,2.073673022,1.134580831,0.970636328,0.994115427
1,0.582527125,2.959381275,1.134245847,1.123368809,0.872720779
1,0.547720572,3.545841035,1.133910863,1.18956478,0.76
1,0.520108818,3.810728311,1.133575879,1.220432442,0.693604951
1,0.492497064,3.85851714,1.133240895,1.226320494,0.7
1,0.561188626,3.737965493,1.132905911,1.132111673,0.786779807
1,0.648240947,3.352460956,1.132570927,1.151916937,0.94
1,0.735293269,2.634070116,1.132235943,1.166191,1.127279221
1,0.823628251,1.670709959,1.131900958,1.157983414,1.305884573
1,0.921155685,0.670947597,1.131565974,1.143887776,1.43367427
1,1.020239627,0,1.13123099,1.103028269,1.48
1,0.98105489,0,1.130896006,1.085899392,1.43367427
1,0.941870152,0,1.130561022,1.185282561,1.305884573
1,0.902685415,0,1.130226038,1.166191,1.127279221
1,0.863577582,0,1.129891054,1.118729739,0.94
1,0.825792299,0,1.12955607,1.025234622,0.786779807
1,0.789890687,0,1.129221086,0.905510913,0.7
1,1.006556957,0,1.128886102,0.829144672,0.693604951
1,1.228574613,0,1.128551118,0.776687488,0.76
1,1.461862461,0,1.128216133,0.759023335,0.872720779
1,1.702480342,0,1.127881149,0.756525374,0.994115427
1,1.933845496,0,1.127546165,0.761164444,1.085940972
1,2.160502404,0.038773497,1.127211181,0.777758043,1.12
1,1.97326877,0.976402758,1.126876197,0.838065962,1.085940972
1,1.782956221,1.92736002,1.126541213,0.935664872,0.994115427
1,1.582349203,2.766193473,1.126206229,1.097140217,0.872720779
1,1.389223601,3.328977769,1.125871245,1.161373504,0.76
1,1.197157452,3.589015557,1.125536261,1.190100057,0.693604951
1,1.013851796,3.637213359,1.125201277,1.201162456,0.7
1,1.057391707,3.516730978,1.124866292,1.103563546,0.786779807
1,1.100931618,3.142270445,1.124531308,1.135144912,0.94
1,1.144471529,2.457037008,1.124196324,1.147813143,1.127279221
1,1.18801144,1.548292598,1.12386134,1.139962408,1.305884573
1,1.232334429,0.613919658,1.123526356,1.115874926,1.43367427
1,1.278206835,0,1.123191372,1.077156528,1.48
1,1.433658606,0,1.122856388,1.073766438,1.43367427
1,1.589251261,0,1.122521404,1.171900626,1.305884573
1,1.75246272,0,1.12218642,1.160302949,1.127279221
1,1.905806671,0,1.121851436,1.109451597,0.94
1,2.057483928,0,1.121516452,1.029516841,0.786779807
1,2.208193103,0,1.121181467,0.936557001,0.7
1,2.224018941,0,1.120846483,0.855730116,0.693604951
1,2.239844778,0,1.120511499,0.802559229,0.76
1,2.255670616,0,1.120176515,0.773118973,0.872720779
1,2.271496453,0,1.119841531,0.755633245,0.994115427
1,2.287322291,0,1.119506547,0.744749271,1.085940972
1,2.303148128,0.03526952,1.119171563,0.747247232,1.12
1,2.136741985,0.926482964,1.118836579,0.769728882,1.085940972
1,1.970335843,1.84352039,1.118501595,0.756525374,0.994115427
1,1.801163627,2.658403316,1.118166611,0.83985022,0.872720779
1,1.62468012,3.210661386,1.117831627,0.909971558,0.76
1,1.450647085,3.470245696,1.117496642,0.931204228,0.693604951
1,1.279004385,3.51931525,1.117161658,0.955470136,0.7
1,1.162629181,3.397452867,1.116826674,0.943515607,0.786779807
1,1.049410103,3.026596644,1.11649169,0.914075351,0.94
1,0.936191025,2.35728072,1.116156706,0.899979713,1.127279221
1,0.824496307,1.477188269,1.115821722,0.87803334,1.305884573
1,0.723665438,0.578759436,1.115486738,0.865365109,1.43367427
1,0.624194391,0,1.115151754,0.867327793,1.48
1,0.66403167,0,1.11481677,0.886597779,1.43367427
1,0.703868949,0,1.114481786,1.01131741,1.305884573
1,0.743706228,0,1.114146801,1.036297021,1.127279221
1,0.783543507,0,1.113811817,0.971528457,0.94
1,0.824764443,0,1.113476833,0.909971558,0.786779807
1,0.868593259,0,1.113141849,0.84199133,0.7
1,0.793811935,0,1.112806865,0.769193605,0.693604951
1,0.724405805,0,1.112471881,0.719234382,0.76
1,0.654999674,0,1.112136897,0.689258849,0.872720779
1,0.585593544,0,1.111801913,0.672843675,0.994115427
1,0.524633684,0,1.111466929,0.659461741,1.085940972
1,0.471591601,0.029365208,1.111131945,0.671059417,1.12
1,0.415036504,1.018231455,1.110796961,0.678374875,1.085940972
1,0.358481408,2.022148428,1.110461976,0.648220916,0.994115427
1,0.316351625,2.907350541,1.110126992,0.718877531,0.872720779
1,0.277244378,3.502027833,1.109792008,0.785608778,0.76
1,0.23813713,3.778416471,1.109457024,0.835924853,0.693604951
1,0.205834472,3.830126952,1.10912204,0.888560462,0.7
1,0.312795709,3.701290048,1.108787056,0.881958708,0.786779807
1,0.461306797,3.304518192,1.108452072,0.842348181,0.94
1,0.648603455,2.581084388,1.108117088,0.816476441,1.127279221
1,0.869350552,1.622062674,1.107782104,0.784716649,1.305884573
1,1.114384638,0.63532397,1.10744712,0.775081656,1.43367427
1,1.36705184,0,1.107112135,0.78935572,1.48
1,1.372729032,0,1.106777151,0.827360414,1.43367427
1,1.378406224,0,1.106442167,0.963677722,1.305884573
1,1.384083416,0,1.106107183,0.97991447,1.127279221
1,1.389760607,0,1.105772199,0.946191994,0.94
1,1.395437799,0,1.105437215,0.885884075,0.786779807
1,1.401114991,0,1.105102231,0.812015796,0.7
1,1.493179197,0,1.104767247,0.753670561,0.693604951
1,1.585243403,0,1.104432263,0.704960319,0.76
1,1.683427966,0,1.104097279,0.688545145,0.872720779
1,1.776935984,0,1.103762295,0.685868759,0.994115427
1,1.867751862,0,1.10342731,0.688545145,1.085940972
1,1.95856774,0.026965528,1.103092326,0.717093273,1.12
1,1.785727918,0.835185667,1.102757342,0.796671178,1.085940972
1,1.604156204,1.687838305,1.102422358,0.900871842,0.994115427
1,1.427853348,2.455054329,1.102087374,1.079297638,0.872720779
1,1.252637721,2.98384205,1.10175239,1.157804988,0.76
1,1.084515915,3.239386603,1.101417406,1.18956478,0.693604951
1,0.918209558,3.289184641,1.101082422,1.204195695,0.7
1,1.080610948,3.166736641,1.100747438,1.115339649,0.786779807
1,1.244409399,2.80625539,1.100412454,1.136750744,0.94
1,1.415510864,2.170285323,1.100077469,1.157626562,1.127279221
1,1.58661233,1.345970668,1.099742485,1.148526847,1.305884573
1,1.765436039,0.514802335,1.099407501,1.139962408,1.43367427
1,1.934217484,0,1.099072517,1.098032346,1.48
1,1.827081345,0,1.098737533,1.072695883,1.43367427
1,1.719945206,0,1.098402549,1.178145529,1.305884573
1,1.604070656,0,1.098067565,1.164585168,1.127279221
1,1.494380057,0,1.097732581,1.121049274,0.94
1,1.385771256,0,1.097397597,1.04057924,0.786779807
1,1.277162455,0,1.097062613,0.926922008,0.7
1,1.381153715,0,1.096727629,0.844489291,0.693604951
1,1.485144975,0,1.096392644,0.79149683,0.76
1,1.589278871,0,1.09605766,0.765981941,0.872720779
1,1.700320386,0,1.095722676,0.755990096,0.994115427
1,1.804306693,0,1.095387692,0.751886303,1.085940972
1,1.906887902,0.022785539,1.095052708,0.776152211,1.12
1,1.896982503,0.854694711,1.094717724,0.843597162,1.085940972
1,1.887077105,1.734098445,1.09438274,0.927814137,0.994115427
1,1.877171706,2.5259447,1.094047756,1.100887159,0.872720779
1,1.867266307,3.072595071,1.093712772,1.152273788,0.76
1,1.857360909,3.337787423,1.093377788,1.185104135,0.693604951
1,1.84745551,3.389717511,1.093042803,1.20187616,0.7
1,1.704750059,3.262234477,1.092707819,1.121941403,0.786779807
1,1.553691154,2.888842822,1.092372835,1.14370935,0.94
1,1.41010639,2.231938067,1.092037851,1.175647568,1.127279221
1,1.266521625,1.381447262,1.091702867,1.169045813,1.305884573
1,1.127716371,0.524387464,1.091367883,1.157626562,1.43367427
1,0.991432527,0,1.091032899,1.133895931,1.48
1,0.952114284,0,1.090697915,1.103563546,1.43367427
1,0.91279604,0,1.090362931,1.216685501,1.305884573
1,0.873477797,0,1.090027947,1.188672651,1.127279221
1,0.835284356,0,1.089692963,1.131219544,0.94
1,0.798421711,0,1.089357978,1.040757666,0.786779807
1,0.763877826,0,1.089632889,0.932453208,0.7
1,0.875252858,0,1.089907799,0.855194839,0.693604951
1,0.994982649,0,1.090182709,0.79488692,0.76
1,1.11471244,0,1.090457619,0.769907308,0.872720779
1,1.235380177,0,1.090732529,0.76348398,0.994115427
1,1.361524064,0,1.091007439,0.766338792,1.085940972
1,1.487667951,0.018057649,1.091282349,0.784716649,1.12
1,1.367827845,0.933936865,1.091557259,0.849306787,1.085940972
1,1.247987739,1.892812003,1.091832169,0.94637042,0.994115427
1,1.132662189,2.751352654,1.092107079,1.118908165,0.872720779
1,1.018915648,3.340557354,1.092381989,1.173506458,0.76
1,0.905169106,3.624499397,1.0926569,1.201519308,0.693604951
1,0.795418099,3.679812933,1.09293181,1.215614946,0.7
1,0.622963726,3.543813568,1.09320672,1.131041119,0.786779807
1,0.474440695,3.142936796,1.09348163,1.169224239,0.94
1,0.345918338,2.433158541,1.09375654,1.186531541,1.127279221
1,0.253374637,1.508973145,1.09403145,1.180465064,1.305884573
1,0.182661526,0.572170382,1.09430636,1.166012575,1.43367427
1,0.128681906,0,1.09458127,1.124082513,1.48
1,0.169894969,0,1.09485618,1.11783761,1.43367427
1,0.212922361,0,1.09513109,1.231851693,1.305884573
1,0.279847277,0,1.095406,1.205979953,1.127279221
1,0.351215412,0,1.09568091,1.140854537,0.94
1,0.450383614,0,1.095955821,1.054674878,0.786779807
1,0.551007716,0,1.096230731,0.93620015,0.7
1,0.533177886,0,1.096505641,0.850198916,0.693604951
1,0.515348056,0,1.096780551,0.808625706,0.76
1,0.497518226,0,1.097055461,0.790783126,0.872720779
1,0.479688396,0,1.097330371,0.769193605,0.994115427
1,0.461858566,0,1.097605281,0.774546379,1.085940972
1,0.444028735,0.013542088,1.097880191,0.795957474,1.12
1,0.416036737,0.962051931,1.098155101,0.863402425,1.085940972
1,0.388044738,1.953903948,1.098430011,0.970279477,0.994115427
1,0.360052739,2.840888818,1.098704921,1.132290099,0.872720779
1,0.338035476,3.44923946,1.098979832,1.193311721,0.76
1,0.317833092,3.742623675,1.099254742,1.216863926,0.693604951
1,0.298476922,3.799883145,1.099529652,1.222395126,0.7
1,0.239387149,3.659194332,1.099804562,1.137642873,0.786779807
1,0.194018583,3.24519976,1.100079472,1.167083129,0.94
1,0.158357596,2.512255945,1.100354382,1.192241167,1.127279221
1,0.123358269,1.55703447,1.100629292,1.182784599,1.305884573
1,0.088358942,0.587432043,1.100904202,1.170830071,1.43367427
1,0.053986189,0,1.101179112,1.12800788,1.48
1,0.059459627,0,1.101454022,1.11105743,1.43367427
1,0.065559639,0,1.101728932,1.224893087,1.305884573
1,0.071659651,0,1.102003843,1.197772366,1.127279221
1,0.077759663,0,1.102278753,1.138535002,0.94
1,0.083859674,0,1.102553663,1.055745433,0.786779807
1,0.089959686,0,1.102828573,0.940125517,0.7
1,0.087588014,0,1.103103483,0.865721961,0.693604951
1,0.085216342,0,1.103378393,0.811123667,0.76
1,0.08284467,0,1.103653303,0.781326559,0.872720779
1,0.080472998,0,1.103928213,0.777936469,0.994115427
1,0.078101326,0,1.104203123,0.779363875,1.085940972
1,0.075729654,0.009623627,1.104478033,0.802202377,1.12
1,0.075161955,0.934578625,1.104752943,0.871788438,1.085940972
1,0.074594257,1.911661086,1.105027854,0.961893464,0.994115427
1,0.074026558,2.789846229,1.105302764,1.124439364,0.872720779
1,0.07345886,3.396245744,1.105577674,1.192598018,0.76
1,0.072891161,3.69187224,1.105852584,1.217042352,0.693604951
1,0.072323462,3.75022341,1.106127494,1.231851693,0.7
1,0.13226921,3.607369454,1.106402404,1.142817221,0.786779807
1,0.192802464,3.192246154,1.106677314,1.14709944,0.94
1,0.27957649,2.463892796,1.106952224,1.169759516,1.127279221
1,0.395104857,1.520123786,1.107227134,1.15816184,1.305884573
1,0.541465904,0.566882307,1.107502044,1.139427131,1.43367427
1,0.729727539,0,1.107776954,1.104812527,1.48
1,0.709278945,0,1.108051865,1.116767055,1.43367427
1,0.688830351,0,1.108326775,1.230067435,1.305884573
1,0.668381757,0,1.108601685,1.188315799,1.127279221
1,0.647933163,0,1.108876595,1.111414281,0.94
1,0.627484569,0,1.109151505,1.036118595,0.786779807
1,0.607035975,0,1.109426415,0.939054963,0.7
1,0.622089412,0,1.109701325,0.870361031,0.693604951
1,0.63714285,0,1.109976235,0.804878764,0.76
1,0.652196287,0,1.110251145,0.767944625,0.872720779
1,0.667249725,0,1.110526055,0.76134287,0.994115427
1,0.682303162,0,1.110800965,0.750637322,1.085940972
1,0.6973566,0.005562446,1.111075876,0.749388342,1.12
1,0.67784707,0.901950698,1.111350786,0.782040262,1.085940972
1,0.658337541,1.858474351,1.111625696,0.779720727,0.994115427
1,0.638828011,2.722496152,1.111900606,0.866078812,0.872720779
1,0.619318482,3.323068988,1.112175516,0.935486447,0.76
1,0.599808952,3.61889398,1.112450426,0.964391426,0.693604951
1,0.580299423,3.677898664,1.112725336,0.980271321,0.7
1,0.538379538,3.533924424,1.113000246,0.969744199,0.786779807
1,0.503129223,3.120441012,1.113275156,0.941731349,0.94
1,0.467878908,2.401235477,1.113550066,0.92513775,1.127279221
1,0.432628592,1.474608961,1.113824976,0.904975636,1.305884573
1,0.397378277,0.54331162,1.114099887,0.900336565,1.43367427
1,0.362127962,0,1.114374797,0.895697494,1.48
1,0.345434584,0,1.114649707,0.920141828,1.43367427
1,0.330443207,0,1.114924617,1.063596168,1.305884573
1,0.316218733,0,1.115199527,1.054853304,1.127279221
1,0.30229817,0,1.115474437,1.000611862,0.94
1,0.288377606,0,1.115749347,0.935843298,0.786779807
1,0.274457042,0,1.116024257,0.845202994,0.7
1,0.225431979,0,1.116299167,0.776509063,0.693604951
1,0.191564601,0,1.116574077,0.733508446,0.76
1,0.162014653,0,1.116848987,0.694968474,0.872720779
1,0.132976731,0,1.117123898,0.676769043,0.994115427
1,0.103938809,0,1.117398808,0.673735804,1.085940972
1,0.074900888,0.00151645,1.117673718,0.677482746,1.12
1,0.087412896,0.755356412,1.117948628,0.689972552,1.085940972
1,0.099924904,1.587340296,1.118223538,0.65482267,0.994115427
1,0.112436913,2.352388782,1.118498448,0.70745828,0.872720779
1,0.124948921,2.895345608,1.118773358,0.792388959,0.76
1,0.137460929,3.170433951,1.119048268,0.835032724,0.693604951
1,0.149972938,3.226725589,1.119323178,0.870717883,0.7
1,0.189229008,3.090452985,1.119598088,0.869647328,0.786779807
1,0.23835661,2.710599966,1.119872998,0.830750505,0.94
1,0.304009071,2.066242228,1.120147908,0.821293937,1.127279221
1,0.379020641,1.251624896,1.120422819,0.785608778,1.305884573
1,0.473964201,0.447711238,1.120697729,0.777401192,1.43367427
1,0.574120515,0,1.120972639,0.790247849,1.48
1,0.519140836,0,1.121247549,0.818439125,1.43367427
1,0.46937391,0,1.121522459,0.972063735,1.305884573
1,0.419606984,0,1.121797369,0.991333721,1.127279221
1,0.369840059,0,1.122072279,0.964391426,0.94
1,0.329108535,0,1.122347189,0.901763971,0.786779807
1,0.294486659,0,1.122622099,0.810766815,0.7
1,0.272534684,0,1.122897009,0.756525374,0.693604951
1,0.250582709,0,1.123171919,0.71762855,0.76
1,0.228630734,0,1.12344683,0.698001713,0.872720779
1,0.210659147,0,1.12372174,0.694076345,0.994115427
1,0.196812517,0,1.12399665,0.688901997,1.085940972
1,0.182978172,0,1.12427156,0.716022718,1.12
1,0.168853213,0.933255166,1.12454647,0.800774971,1.085940972
1,0.154728253,1.937365899,1.12482138,0.901942397,0.994115427
1,0.140603294,2.845941368,1.12509629,1.079654489,0.872720779
1,0.126478335,3.479726837,1.1253712,1.14370935,0.76
1,0.112353375,3.794242297,1.12564611,1.170116368,0.693604951
1,0.098228416,3.857511879,1.12592102,1.181000341,0.7
1,0.145693906,3.703557491,1.12619593,1.103741972,0.786779807
1,0.193808228,3.265493944,1.126470841,1.137999725,0.94
1,0.260100427,2.507858336,1.126745751,1.172257477,1.127279221
1,0.341317622,1.534235721,1.127020661,1.159946098,1.305884573
1,0.452357959,0.557140441,1.127295571,1.152987492,1.43367427
1,0.573256851,0,1.127570481,1.142103518,1.48
1,0.607181651,0,1.127845391,1.146921014,1.43367427
1,0.64110645,0,1.128120301,1.239345577,1.305884573
1,0.675031249,0,1.128395211,1.175469142,1.127279221
1,0.708956049,0,1.128670121,1.114269094,0.94
1,0.742880848,0,1.128945031,1.024342493,0.786779807
1,0.776805647,0,1.129219941,0.917287015,0.7
1,0.665472383,0,1.129494852,0.837887536,0.693604951
1,0.554139119,0,1.129769762,0.788820443,0.76
1,0.468553469,0,1.130044672,0.76473296,0.872720779
1,0.383469511,0,1.130319582,0.75242158,0.994115427
1,0.313903227,0,1.130594492,0.7456414,1.085940972
1,0.255068576,0,1.130869402,0.768301476,1.12
1,0.227852197,0.871709858,1.131144312,0.838244388,1.085940972
1,0.206847446,1.827080705,1.131419222,0.932453208,0.994115427
1,0.189680192,2.697597076,1.131694132,1.09321485,0.872720779
1,0.173162599,3.310069178,1.131969042,1.151024808,0.76
1,0.157042128,3.617771584,1.132243952,1.182427748,0.693604951
1,0.140921658,3.680389308,1.132518863,1.196523386,0.7
1,0.154946354,3.528566513,1.132793773,1.104455675,0.786779807
1,0.16897105,3.102292343,1.133068683,1.126580474,0.94
1,0.182995746,2.372907765,1.133343593,1.146921014,1.127279221
1,0.197919993,1.442712941,1.133618503,1.137286021,1.305884573
1,0.212855384,0.515738501,1.133893413,1.123011958,1.43367427
1,0.233838655,0,1.134168323,1.099281327,1.48
1,0.283622819,0,1.134443233,1.096248088,1.43367427
1,0.333962253,0,1.134718143,1.212403281,1.305884573
1,0.398586543,0,1.134993053,1.166547852,1.127279221
1,0.470582103,0,1.135267963,1.10552623,0.94
1,0.542577663,0,1.135542874,1.027375731,0.786779807
1,0.633874257,0,1.135728531,0.912647945,0.7
1,0.715693332,0,1.135914188,0.838422814,0.693604951
1,0.797512406,0,1.136099845,0.789177294,0.76
1,0.886933732,0,1.136285503,0.767944625,0.872720779
1,0.980061135,0,1.13647116,0.754919541,0.994115427
1,1.073188537,0,1.136656817,0.760272315,1.085940972
1,1.166315939,0,1.136842475,0.77918545,1.12
1,0.993633448,0.885367232,1.137028132,0.846273549,1.085940972
1,0.822547493,1.862616466,1.137213789,0.942266627,0.994115427
1,0.669646996,2.753817109,1.137399446,1.093036424,0.872720779
1,0.52596778,3.38189583,1.137585104,1.149954253,0.76
1,0.410023821,3.698503914,1.137770761,1.187602096,0.693604951
1,0.310925889,3.763171528,1.137956418,1.189921631,0.7
1,0.344911493,3.606562918,1.138142075,1.101600862,0.786779807
1,0.388508633,3.168640469,1.138327733,1.138535002,0.94
1,0.435723018,2.421291568,1.13851339,1.151560085,1.127279221
1,0.482937404,1.469366531,1.138699047,1.143530924,1.305884573
1,0.530151789,0.52141861,1.138884705,1.126580474,1.43367427
1,0.585188438,0,1.139070362,1.088754205,1.48
1,0.515395085,0,1.139256019,1.081795599,1.43367427
1,0.453423996,0,1.139441676,1.191349038,1.305884573
1,0.391452907,0,1.139627334,1.146028885,1.127279221
1,0.336115002,0,1.139812991,1.087326799,0.94
1,0.292553615,0,1.139998648,1.018811293,0.786779807
1,0.249701267,0,1.140184306,0.907116745,0.7
1,0.198579528,0,1.140369963,0.833783743,0.693604951
1,0.160814144,0,1.14055562,0.787393036,0.76
1,0.123988525,0,1.140741277,0.758131206,0.872720779
1,0.087162906,0,1.140926935,0.742786587,0.994115427
1,0.05284791,0,1.141112592,0.736363259,1.085940972
1,0.038978521,0,1.141298249,0.72654984,1.12
1,0.046365935,0.673191761,1.141483907,0.741894458,1.085940972
1,0.05375335,1.458336676,1.141669564,0.720304937,0.994115427
1,0.072356245,2.191712173,1.141855221,0.788820443,0.872720779
1,0.091971104,2.722388659,1.142040878,0.850198916,0.76
1,0.111585963,2.998892777,1.142226536,0.899444436,0.693604951
1,0.131200822,3.056959069,1.142412193,0.920320254,0.7
1,0.1861683,2.917508417,1.14259785,0.918714422,0.786779807
1,0.260345109,2.540342141,1.142783508,0.89034472,0.94
1,0.354888408,1.915957193,1.142969165,0.880888153,1.127279221
1,0.488451366,1.140020978,1.143154822,0.850020491,1.305884573
1,0.643868255,0.38637521,1.143340479,0.832177911,1.43367427
1,0.819839969,0,1.143526137,0.841099201,1.48
1,0.763725567,0,1.143711794,0.874464825,1.43367427
1,0.70855709,0,1.143897451,1.043790905,1.305884573
1,0.653388614,0,1.144083109,1.029873693,1.127279221
1,0.598220137,0,1.144268766,0.984375115,0.94
1,0.545164084,0,1.144454423,0.920855531,0.786779807
1,0.50300281,0,1.14464008,0.840028646,0.7
1,0.467920379,0,1.144825738,0.772762121,0.693604951
