demand_GB,prices_GB,demand_DE,prices_DE,demand_NO,prices_NO_south,wind_300,wind1200,windGB,windDE,windNO,solarDE,wind0.3,wind1.2,const
27008,54.30949445,35759,26.51,11457,18.99,6.446306,74.234961,168.38173,1108.261878,82.447635,0.00E+00,0.021487687,0.061862468,1
24332,44.55591245,34540,21.56,11285,18.89,5.278361,59.539618,142.246745,968.755351,81.729055,0.00E+00,0.017594537,0.049616348,1
23585,44.62392109,34419,16.51,11211,18.86,4.480759,44.341718,137.720739,1132.524469,66.589486,0.00E+00,0.014935863,0.036951432,1
22898,35.69937115,34452,9.3,11209,18.65,3.683156,29.143818,133.194734,1296.293586,53.195727,0.00E+00,0.012277187,0.024286515,1
22201,36.89159063,34780,10.8,11228,18.59,2.885554,20.648639,128.668729,1460.062704,40.801476,0.00E+00,0.009618513,0.017207199,1
21762,35.34612824,35594,11.57,11589,18.79,2.087951,15.582673,124.142723,1623.831822,30.756157,0.00E+00,0.006959837,0.012985561,1
21788,33.53658446,37088,18.12,11830,18.85,1.290349,10.516706,119.616718,1787.600939,21.503613,1.45E+02,0.004301163,0.008763922,1
22737,30.32539457,40826,16.75,12187,18.86,0.492746,5.450739,115.090713,1975.826742,18.155173,2.77E+03,0.001642487,0.004542283,1
24371,31.89204069,44514,20.8,12700,19.11,1.461064,5.871494,122.883843,1957.943885,17.524214,5.67E+03,0.004870213,0.004892912,1
27633,34.24316893,47327,23.72,13018,19.14,2.429382,6.292249,130.676974,1940.061027,16.893255,8.48E+03,0.00809794,0.005243541,1
30827,41.24884094,50532,29.88,13006,19.13,3.397699,6.713004,138.470104,1922.178169,16.262296,1.07E+04,0.011325663,0.00559417,1
32893,42.58694205,49384,34.58,12954,19.11,4.366017,7.133759,146.263235,1904.295311,15.631338,1.19E+04,0.01455339,0.005944799,1
33854,52.41154747,47585,33.23,12794,19.07,5.334334,7.554514,155.509096,1886.412453,15.000379,1.22E+04,0.017781113,0.006295428,1
34730,53.33377928,45534,20.9,12738,18.79,6.907955,7.975269,178.888488,1870.897196,14.36942,1.14E+04,0.023026517,0.006646058,1
34437,47.92019112,44841,13.85,12571,18.77,13.886435,19.534835,301.272491,2392.793092,13.97939,9.67E+03,0.046288117,0.016279029,1
34020,49.93834772,44595,13.84,12569,18.77,20.864914,45.283201,462.655326,2917.056589,13.58936,7.13E+03,0.069549713,0.037736001,1
34153,48.37854501,45837,26.15,12592,18.8,31.686786,79.961898,654.517497,3519.150108,13.19933,4.19E+03,0.10562262,0.066634915,1
35237,49.98766954,47710,33.42,12721,18.78,45.643745,133.281189,876.859003,4174.479479,12.809301,1.48E+03,0.152145817,0.111067658,1
36413,62.39210851,50526,41.72,13201,18.97,59.600703,202.638582,1145.785514,4856.770621,12.419271,0.00E+00,0.19866901,0.168865485,1
36791,69.15536375,49495,51.35,13545,19.69,80.336492,287.993963,1512.937524,5643.165866,12.029241,0.00E+00,0.267788307,0.239994969,1
37515,84.1762762,46901,48.1,13384,19.97,110.622532,435.948348,1730.323401,5722.119202,11.929245,0.00E+00,0.368741773,0.36329029,1
35485,42.56802096,45367,43.46,12900,19.7,146.460141,618.553301,1947.709278,5801.072538,11.82925,0.00E+00,0.48820047,0.515461084,1
32980,42.56673859,42100,34.06,12332,19.21,180.156169,783.847057,2184.184617,5880.025873,11.729254,0.00E+00,0.600520563,0.653205881,1
29402,37.73406289,39544,27.84,11656,19.51,213.734168,943.86584,2425.72448,5958.979209,11.629259,0.00E+00,0.712447227,0.786554867,1
25375,34.68335388,37633,18.03,11470,18.59,241.592586,1041.229359,2650.976909,6037.932545,11.529264,0.00E+00,0.80530862,0.867691133,1
22954,22.22709618,36890,11.85,11340,17.7,259.934829,1068,2868.362787,6116.885881,11.429268,0.00E+00,0.86644943,0.89,1
22961,20.05853268,37093,11.43,11383,16.88,258.82235,1068,2853.139779,6210.610961,14.26392,0.00E+00,0.862741167,0.89,1
22774,14.42383477,38865,11.28,11550,17.65,257.709871,1068,2837.916771,6304.33604,17.098572,0.00E+00,0.859032903,0.89,1
22329,42.0838471,43289,12.52,12138,19.21,256.597392,1068,2822.693764,6398.06112,19.933224,0.00E+00,0.85532464,0.89,1
22351,17.45948212,53630,16.49,13541,20.98,255.484913,1068,2807.470756,6491.7862,24.50363,0.00E+00,0.851616377,0.89,1
23742,44.55610358,60076,55.31,14943,21.59,254.372434,1068,2792.247749,6591.76692,33.007586,1.44E+02,0.847908113,0.89,1
29255,46.7755857,63079,59.04,15313,21.88,253.259955,1068,2777.024741,6732.354539,41.511543,1.76E+03,0.84419985,0.89,1
35977,65.61652281,64674,51.78,14829,21.41,256.521936,1068,2778.383793,7183.738763,37.947259,3.90E+03,0.85507312,0.89,1
38476,58.77928483,66619,53.83,14570,21.3,259.783917,1068,2779.742845,7635.122988,34.382975,6.09E+03,0.86594639,0.89,1
40061,71.86678792,67342,54.39,14304,21.05,263.045897,1068,2781.101898,8086.507212,30.81869,7.86E+03,0.876819657,0.89,1
40845,76.18988903,65672,61.15,14167,20.98,266.307878,1068,2782.46095,8537.891436,27.254406,8.91E+03,0.887692927,0.89,1
41573,64.38347719,64920,62.71,13935,20.77,267,1068,2783.820002,8989.27566,23.690122,9.12E+03,0.89,0.89,1
41796,68.08261406,64152,62.84,13881,20.44,267,1068,2785.179054,9440.659885,21.308613,8.48E+03,0.89,0.89,1
41096,64.77805179,63841,61.16,13805,20.24,253.560718,1041.48391,3114.162351,11250.02728,25.919125,7.05E+03,0.845202393,0.867903258,1
40356,54.52464242,61790,55.51,13710,20.32,221.495032,932.75755,3441.059465,13154.10519,31.712412,5.02E+03,0.738316773,0.777297958,1
39979,44.51215166,61135,50.03,13703,20.48,176.640646,751.418659,3733.489063,15164.5134,37.5057,2.79E+03,0.588802153,0.626182216,1
41118,44.73791615,61377,44.49,13767,20.47,129.743121,563.076722,4001.835078,16991.12945,43.298987,8.67E+02,0.43247707,0.469230602,1
41333,43.86140567,63243,47.07,14206,20.47,86.057219,373.172716,4238.656411,18800.49685,50.856365,0.00E+00,0.286857397,0.310977263,1
41140,43.77317509,60930,50.27,14267,21.8,54.246134,229.118042,4421.42491,20609.86424,58.580748,0.00E+00,0.180820447,0.190931702,1
42176,44.72787916,56141,48.65,14048,21.51,53.729883,260.135137,4290.6898,18480.79373,55.807382,0.00E+00,0.17909961,0.216779281,1
39821,43.83650432,50938,37.28,13411,20.36,53.213632,296.593211,4147.528566,16351.72323,53.034016,0.00E+00,0.177378773,0.247161009,1
36137,41.43476572,46232,34.42,12502,18.91,52.697381,333.051285,3964.499412,14098.83636,50.26065,0.00E+00,0.175657937,0.277542738,1
31706,31.37963625,43214,22.19,11967,19.91,52.18113,374.289216,3774.073152,11780.58222,47.487284,0.00E+00,0.1739371,0.31190768,1
27265,33.81445129,40879,26.84,11736,19.64,51.66488,418.849084,3564.896976,9651.511718,44.713918,0.00E+00,0.172216267,0.349040903,1
24490,31.29043157,40044,28.08,11541,18.83,51.148629,463.408952,3347.139649,7522.441214,42.405414,0.00E+00,0.17049543,0.386174127,1
24344,32.38818742,40445,18.27,11570,17.49,84.006213,685.148534,2939.960481,6754.465394,61.091651,0.00E+00,0.28002071,0.570957112,1
24168,33.5674291,42018,15.08,11633,19.87,130.529254,893.332489,2532.781313,6181.99305,82.053436,0.00E+00,0.435097513,0.744443741,1
23737,31.93800247,46226,15.47,12162,21.07,180.47781,1030.103498,2083.514605,5670.00917,105.992309,0.00E+00,0.6015927,0.858419582,1
23501,30.03007398,55149,22.62,13481,21.73,228.76091,1068,1667.312976,5158.02529,134.017418,0.00E+00,0.762536367,0.89,1
24738,33.18584464,60870,43.65,14730,23.81,258.188497,1068,1260.133807,4654.201175,167.466099,1.01E+02,0.860628323,0.89,1
29875,38.76390259,63596,53.28,15084,24.99,267,1068,926.406426,4227.547942,210.55607,2.44E+03,0.89,0.89,1
36323,48.76725031,65002,52.37,15094,23.69,267,1068,1039.245388,4417.565023,220.50717,5.19E+03,0.89,0.89,1
38217,43.14236128,66377,49.9,15080,22.63,262.255278,1068,1191.471524,4607.582105,230.45827,7.92E+03,0.87418426,0.89,1
39133,43.88091862,67729,52.05,14841,21.94,253.932205,1068,1360.729967,4818.119024,240.40937,1.01E+04,0.846440683,0.89,1
39333,43.31309494,66623,57.51,14755,22.15,241.774611,1068,1529.98841,5046.139522,250.360469,1.13E+04,0.80591537,0.89,1
39561,43.05988286,65167,45.05,14662,21.85,228.457694,1035.499075,1699.246853,5274.16002,260.311569,1.16E+04,0.761525647,0.862915896,1
39745,43.7320037,63537,48.7,14667,21.84,208.711166,967.438742,1868.505296,5502.180518,270.262669,1.08E+04,0.695703887,0.806198952,1
39553,44.30635018,62647,50.07,14621,21.56,190.414048,902.505731,1815.740582,4780.282554,255.102097,9.10E+03,0.634713493,0.752088109,1
39211,43.71408755,61191,52.38,14579,21.27,173.509528,809.85335,1762.975867,4164.487157,239.941524,6.60E+03,0.578365093,0.674877792,1
39216,43.81825524,61452,55.09,14506,21.26,156.169554,721.434222,1710.211153,3562.90552,224.780952,3.78E+03,0.52056518,0.601195185,1
40844,52.35511714,62116,58.2,14562,21.37,136.191484,636.502873,1657.446439,2995.059106,209.620379,1.24E+03,0.453971613,0.530419061,1
41615,58.94574599,63995,60.68,14727,21.49,116.795966,536.220891,1604.681725,2513.793796,194.459807,0.00E+00,0.389319887,0.446850743,1
41688,43.597164,61802,65.42,14629,21.56,99.891445,442.640174,1551.917011,2032.528486,179.299234,0.00E+00,0.332971483,0.368866812,1
43114,43.68295931,57474,56.89,14240,21.27,92.78043,410.887803,1443.557221,2238.810226,159.060433,0.00E+00,0.3092681,0.342406503,1
40865,42.37751541,53105,49.69,13593,21.08,85.911339,379.135432,1335.197431,2445.091965,143.647755,0.00E+00,0.28637113,0.315946193,1
37172,42.06808261,47821,46.93,12877,20.59,80.093235,347.495232,1226.837642,2651.373705,130.155221,0.00E+00,0.26697745,0.28957936,1
32557,35.76372996,44346,46.34,12338,21.93,74.275131,321.516019,1118.477852,2857.655444,116.662686,0.00E+00,0.24758377,0.267930016,1
27928,33.84431566,42558,40.84,11973,21.62,68.457028,295.536807,1031.182041,3063.937184,104.225127,0.00E+00,0.228190093,0.246280673,1
25284,33.5274476,41602,31.04,11813,21.56,62.638924,269.557594,958.942182,3305.273654,92.981348,0.00E+00,0.208796413,0.224631328,1
25322,34.35852651,42136,26.97,11723,21.56,54.041392,224.152452,975.011519,3050.054923,90.419135,0.00E+00,0.180137973,0.18679371,1
25232,35.90628853,43583,25.56,11830,21.58,46.3235,188.599841,991.080857,2829.890923,87.856921,0.00E+00,0.154411667,0.157166534,1
24755,37.00409988,47141,28.01,12225,21.97,38.605609,153.04723,1007.150194,2609.726923,85.294707,0.00E+00,0.128685363,0.127539358,1
24484,34.81694205,56276,30.85,13450,21.68,30.887718,117.49462,1023.219532,2389.562924,82.732493,0.00E+00,0.10295906,0.097912183,1
25916,41.05425401,62046,46.94,14944,22.65,23.584914,88.971004,1039.28887,2169.398924,80.170279,6.28E+01,0.07861638,0.074142503,1
31221,49.69790382,64691,59.14,15270,24.28,19.725968,71.194699,1055.358207,1949.234924,77.608065,2.58E+03,0.065753227,0.059328916,1
37824,56.23921085,65422,63.48,15032,22.89,14.921689,45.984441,1087.704192,1828.598897,65.166013,5.47E+03,0.049738963,0.038320368,1
39598,43.01405055,67184,66.54,14833,22.36,10.11741,22.924727,1129.026074,1725.771601,53.645574,8.31E+03,0.0337247,0.019103939,1
40247,50.38547472,68789,67.7,14580,21.94,5.771044,14.521308,1170.347955,1622.944305,42.543851,1.05E+04,0.019236813,0.01210109,1
40314,38.72017263,67649,68.05,14282,21.77,4.169617,6.117889,1211.669837,1520.117009,33.903522,1.18E+04,0.013898723,0.005098241,1
40599,43.83106658,66289,65.03,14335,22.02,2.568191,0,1252.991718,1417.289714,25.263192,1.21E+04,0.008560637,0,1
40731,44.41430333,65119,64.55,14377,21.98,0.966765,0,1294.313599,1314.462418,20.140954,1.13E+04,0.00322255,0,1
40115,43.85165228,63748,64.77,14364,21.98,2.066829,0,1253.109822,1344.478634,21.108737,9.52E+03,0.00688943,0,1
39749,51.66461159,62100,58.98,14271,22,3.166894,0,1211.906045,1374.49485,22.429561,6.94E+03,0.010556313,0,1
39592,48.78819975,61923,59.98,14206,22,4.266958,4.012566,1170.702268,1404.511066,25.33291,4.00E+03,0.014223193,0.003343805,1
41047,52.77435265,62716,60.71,14268,21.9,5.367023,8.913072,1129.498491,1434.527282,28.236259,1.31E+03,0.017890077,0.00742756,1
41738,61.56596794,64673,59.61,14501,22.33,7.401262,13.813578,1088.294714,1464.543498,31.139608,0.00E+00,0.024670873,0.011511315,1
42342,65.6350185,62278,69.15,14273,22.65,10.701456,18.714083,1055.830625,1494.559715,34.042957,0.00E+00,0.03567152,0.015595069,1
43692,72.65104809,57816,58.27,13861,22.15,14.011358,23.428468,1066.349708,1689.128121,29.359472,0.00E+00,0.046704527,0.019523723,1
41367,45.01652281,53443,47.18,13246,21.59,17.321259,36.428558,1078.648188,1885.595369,24.675987,0.00E+00,0.05773753,0.030357132,1
37972,48.64723798,48634,40.97,12360,21.23,20.63116,50.571713,1094.426813,2145.01991,21.264167,0.00E+00,0.068770533,0.042143094,1
33518,44.03604192,44881,37.65,11868,26.06,23.941062,64.714867,1110.205439,2404.444451,19.703006,0.00E+00,0.07980354,0.053929056,1
28713,43.8162762,42909,34.09,11638,26.44,30.501926,78.858021,1125.984064,2663.868993,18.141844,0.00E+00,0.101673087,0.065715018,1
26053,33.70075832,42337,32.13,11419,26.13,37.121728,93.001176,1141.762689,2923.293534,16.580682,0.00E+00,0.123739093,0.07750098,1
25898,38.29223181,42503,29.2,11382,26.05,39.564118,111.865361,1209.849081,3584.282856,16.314004,0.00E+00,0.131880393,0.093221134,1
25540,38.48335388,44143,25.81,11740,25.57,42.006508,133.72837,1277.935473,4296.948793,16.047326,0.00E+00,0.140021693,0.111440308,1
24944,37.15166461,47658,27.93,12024,25.25,44.448898,155.591379,1346.021865,5072.537678,15.780648,0.00E+00,0.148162993,0.129659483,1
24643,37.28729963,56131,28.01,13217,26.78,46.891288,177.454388,1414.108256,5927.736803,15.513969,0.00E+00,0.156304293,0.147878657,1
25933,42.62262639,61731,44.68,14652,28.13,49.333678,199.317397,1482.194648,6887.903893,15.247291,2.56E+01,0.164445593,0.166097831,1
31324,51.22688039,64055,55.74,14943,28.35,51.776068,221.180406,1550.28104,8170.702581,14.980613,2.53E+03,0.172586893,0.184317005,1
37749,53.33538841,64206,60.76,14692,28.16,46.956469,210.477153,1569.124714,8357.050263,15.681227,5.29E+03,0.156521563,0.175397628,1
39650,44.98620838,65856,65.09,14496,27.85,42.136871,199.773899,1587.968388,8543.397946,16.381841,7.95E+03,0.140456237,0.166478249,1
39987,42.77678792,66493,67.06,14245,27.37,37.317272,189.070646,1606.812062,8729.745628,17.082456,1.00E+04,0.124390907,0.157558872,1
39896,40.67982737,65491,68.13,14280,26.92,32.497674,178.367392,1625.655736,8916.09331,17.78307,1.12E+04,0.10832558,0.148639493,1
39870,41.52282367,64155,58.29,14083,26.71,27.678075,167.664139,1644.49941,9102.440993,18.483684,1.14E+04,0.09226025,0.139720116,1
39772,42.61571517,62349,51.33,14052,26.53,23.429238,156.960885,1663.343084,9288.788675,19.184298,1.07E+04,0.07809746,0.130800738,1
39162,40.83278052,61161,46.88,13938,26.49,23.920023,162.202569,1440.381907,8981.357715,18.804094,9.09E+03,0.07973341,0.135168808,1
38780,42.22628853,60161,45.11,13928,26.45,24.821614,167.444253,1217.420729,8673.926755,18.423889,6.67E+03,0.082738713,0.139536878,1
38751,43.59869914,60088,44.54,13665,26.07,25.803183,172.685937,1020.743034,8366.495796,18.043684,3.88E+03,0.08601061,0.143904948,1
40098,48.23674476,60495,49.05,13846,26.23,26.784752,177.927621,872.102249,8059.064836,17.663479,1.30E+03,0.089282507,0.148273018,1
40876,50.17691739,62725,54.3,14239,26.61,27.766321,183.169305,730.659553,7751.633876,17.283274,0.00E+00,0.092554403,0.152641088,1
41445,57.97780518,60513,62.54,14362,26.53,28.74789,188.410989,606.792233,7444.202916,16.903069,0.00E+00,0.0958263,0.157009158,1
42909,83.07644883,55637,57.87,13941,26.25,40.202253,230.947915,605.728697,6778.66809,19.067086,0.00E+00,0.13400751,0.192456596,1
40815,44.83428483,51395,50.28,13362,25.51,51.656616,290.227262,604.665162,6266.422175,21.231103,0.00E+00,0.17218872,0.241856052,1
37252,44.10093711,46563,41.69,12681,24.36,64.666468,355.373241,603.601626,5822.732291,26.385361,0.00E+00,0.215554893,0.296144368,1
32804,37.4915598,42804,37.97,12171,26.24,81.848013,433.357606,602.538091,5379.042406,32.877412,0.00E+00,0.27282671,0.361131338,1
28287,35.50924168,41016,33.1,11864,25.69,101.702792,517.040511,601.474555,4935.352522,39.369463,0.00E+00,0.339009307,0.430867093,1
25375,33.83453144,40155,32.6,11773,25.43,123.193814,609.203852,600.41102,4525.552197,46.548685,0.00E+00,0.410646047,0.507669877,1
25194,37.89041924,40862,28.46,11688,24.15,131.660163,632.991574,738.337142,4492.289973,43.029022,0.00E+00,0.43886721,0.527492978,1
24843,38.02096178,42469,23.53,11872,24.97,140.126513,653.582481,898.185916,4459.027749,40.19653,0.00E+00,0.467088377,0.544652068,1
24323,34.81504316,46083,26.39,12178,25.81,148.592862,673.710554,1063.697262,4425.765525,37.364037,0.00E+00,0.49530954,0.561425462,1
24036,34.04438964,55078,32.2,13406,26.62,157.059211,693.838626,1307.157912,4392.503301,34.531545,0.00E+00,0.523530703,0.578198855,1
25128,41.387873,60990,43.5,14855,27.87,164.521628,713.966699,1555.424931,4359.241077,31.699053,5.07E+00,0.548405427,0.594972249,1
30246,48.36004932,63301,56.16,15230,28.03,171.685463,734.094772,1803.69195,4325.978853,28.866561,2.06E+03,0.572284877,0.611745643,1
36596,50.85766338,63852,65.7,15058,27.39,176.99814,760.848493,1756.591275,3852.769647,33.554994,4.56E+03,0.5899938,0.634040411,1
38793,50.345,65466,63.12,14832,26.9,182.310817,789.384235,1709.4906,3379.560442,38.243427,7.06E+03,0.607702723,0.657820196,1
39293,48.88409371,66627,54.91,14669,26.66,187.623494,818.570113,1662.389925,2951.080989,42.931859,9.06E+03,0.625411647,0.682141761,1
39284,42.11951911,65488,44.92,14362,26.44,193.021278,847.755991,1615.28925,2572.513625,48.893723,1.02E+04,0.64340426,0.706463326,1
38989,40.21279285,63865,36.67,14222,26.22,198.816926,876.941869,1568.188575,2193.94626,55.144967,1.05E+04,0.662723087,0.730784891,1
38524,41.9061344,61999,34.06,13953,26.03,204.612574,906.127747,1521.087901,1831.034172,61.396211,9.76E+03,0.682041913,0.755106456,1
37777,41.48405672,60532,34.4,14009,26.34,197.163075,880.295004,1395.51968,1715.976721,69.650293,8.15E+03,0.65721025,0.73357917,1
37313,41.54387793,59070,33.97,13794,26.97,189.904112,854.462261,1269.95146,1600.919271,79.13047,5.85E+03,0.633013707,0.712051884,1
36846,42.8587238,59099,35.26,13769,27.06,183.075405,828.629518,1144.38324,1485.86182,89.448073,3.28E+03,0.61025135,0.690524598,1
37834,51.27003699,59465,39.27,13871,28.09,176.246698,802.796775,1036.980013,1370.804369,99.765677,4.53E+02,0.587488993,0.668997313,1
38556,37.36996917,61783,43.93,14282,29.39,169.417991,776.964033,953.267866,1255.746919,110.199936,0.00E+00,0.564726637,0.647470028,1
38841,42.09160296,59207,54.1,13844,29.51,162.589284,752.537015,869.55572,1140.689468,122.58106,0.00E+00,0.54196428,0.627114179,1
40136,64.22318126,54528,49.89,13357,28.77,164.91186,761.634777,1000.495849,1478.793406,132.105734,0.00E+00,0.5497062,0.634695648,1
38037,55.81381011,50282,42.96,13028,26.93,167.234437,770.980952,1160.498966,1816.897343,141.630408,0.00E+00,0.557448123,0.642484127,1
35113,42.96112824,46082,35.08,12463,26.57,169.557014,780.905783,1356.90916,2247.335041,151.155083,0.00E+00,0.565190047,0.650754819,1
31669,34.71303946,43013,25.77,11880,29.96,171.879591,790.830614,1553.319353,2698.140291,164.369635,0.00E+00,0.57293197,0.659025512,1
27936,33.61974106,40933,27.78,11414,27.95,174.202167,800.755445,1749.729547,3153.681926,178.656647,0.00E+00,0.58067389,0.667296204,1
25088,33.4225524,39464,19.64,11362,27.17,176.524744,810.680277,1946.13974,3717.188488,192.943658,0.00E+00,0.588415813,0.675566898,1
24391,33.41553637,38935,21.15,11150,24.9,178.807575,802.647836,1834.167913,3549.394229,145.177158,0.00E+00,0.59602525,0.668873197,1
23630,33.40965475,38955,22.99,11106,24.04,181.090405,794.615396,1722.196085,3381.59997,110.625211,0.00E+00,0.603634683,0.662179497,1
22791,34.32329223,39788,23.95,11306,27.18,183.373236,786.582955,1610.224257,3213.805711,81.644386,0.00E+00,0.61124412,0.655485796,1
22299,34.66571517,41848,25.41,11663,29.05,185.656066,778.550515,1498.252429,3062.809161,56.880878,0.00E+00,0.618853553,0.648792096,1
22452,33.73477805,44611,29.3,12062,28.63,187.938897,770.518074,1386.280601,2928.573754,36.334684,0.00E+00,0.62646299,0.642098395,1
24609,34.94221948,48026,38.22,12697,28.73,190.221727,762.945164,1274.308773,2794.338347,20.952904,2.65E+03,0.634072423,0.635787637,1
27541,36.2932799,50977,45.68,13195,28.99,192.295612,793.69304,1352.92092,2737.865934,27.44757,5.78E+03,0.640985373,0.661410867,1
31130,39.67125154,53224,49.5,13534,29.09,194.531157,824.900446,1431.533066,2681.393521,35.83643,8.89E+03,0.64843719,0.687417038,1
33304,37.60446979,54324,46.57,13473,29.08,196.766703,856.107853,1510.145212,2624.921109,44.367052,1.13E+04,0.65588901,0.713423211,1
33433,34.64196054,52471,39.15,13256,29,199.002249,887.315259,1588.757359,2568.448696,55.552198,1.28E+04,0.66334083,0.739429383,1
33186,36.62488903,50615,32.32,12996,28.75,201.237794,916.348443,1667.369505,2511.976284,66.737343,1.31E+04,0.670792647,0.763623703,1
32856,34.2775894,49244,26.38,12767,28.73,203.47334,937.153381,1745.981651,2455.503871,79.153112,1.22E+04,0.678244467,0.780961151,1
31882,36.31064735,48251,26.31,12865,28.43,199.320223,935.789709,1679.004917,2506.848349,79.164826,1.02E+04,0.664400743,0.779824758,1
31037,33.27000617,48202,35.21,12806,28.5,195.167106,934.426037,1612.028182,2558.192827,79.17654,7.39E+03,0.65055702,0.778688364,1
30841,34.09644266,48649,39.86,12935,28.81,191.096156,933.062365,1545.051448,2609.537306,79.188254,4.17E+03,0.636987187,0.777551971,1
31770,32.80141184,49956,41.17,13150,29.08,187.289132,931.698693,1478.074713,2660.881784,79.199968,4.51E+02,0.624297107,0.776415578,1
33610,40.36077682,51429,48.92,13493,29.94,183.482108,930.335021,1411.097979,2712.226262,79.211683,0.00E+00,0.611607027,0.775279184,1
35134,67.64488286,49610,53.04,13271,30.89,179.675084,928.971349,1344.121244,2763.570741,79.223397,0.00E+00,0.598916947,0.774142791,1
37307,88.40937115,46668,48.83,12825,29.6,165.230719,864.879745,1290.419972,2429.807821,64.844685,0.00E+00,0.550769063,0.720733121,1
35407,68.93958076,44823,40.45,12396,28.17,149.292963,792.302466,1236.7187,2096.044901,51.710653,0.00E+00,0.49764321,0.660252055,1
33113,51.14185573,41102,34.25,12029,24.38,132.222349,723.748088,1183.017428,1791.211486,39.882466,0.00E+00,0.440741163,0.603123407,1
30357,48.92725031,37670,22.7,11597,21.96,115.897622,657.218916,1129.316156,1540.889296,30.031941,0.00E+00,0.386325407,0.54768243,1
26965,39.93932799,35254,17.18,11258,18.64,101.453256,582.451515,1075.614884,1290.567106,21.327139,0.00E+00,0.33817752,0.485376263,1
24444,34.66149815,33953,14.46,11129,17.59,87.00889,503.826129,1039.045741,1040.244916,18.043631,0.00E+00,0.290029633,0.419855108,1
23845,34.52527744,33494,13.17,11101,18.25,115.070903,592.851604,1035.199575,1067.302874,20.745287,0.00E+00,0.383569677,0.494043003,1
22949,35.09010481,33935,10.49,11076,18.49,147.338901,674.819066,1031.353409,1094.360832,26.540829,0.00E+00,0.49112967,0.562349222,1
22016,34.92393342,34552,11.32,11231,18.89,177.194929,750.148314,1027.507243,1121.418791,34.645797,0.00E+00,0.590649763,0.625123595,1
21268,30.63126387,34947,13.86,11428,20.42,206.462119,830.702795,1023.661077,1148.476749,42.750765,0.00E+00,0.688207063,0.692252329,1
21249,33.29739211,36443,14.92,11667,23.26,234.050149,912.586771,1019.814911,1175.534708,53.207644,0.00E+00,0.780167163,0.760488976,1
22404,32.95638718,40045,18.01,12163,26.35,253.536804,967.371679,1015.968745,1202.592666,64.014268,3.10E+03,0.84512268,0.806143066,1
23963,36.90665228,43151,28.87,12798,27.52,256.358465,1006.252805,1086.47496,1326.520734,63.374953,6.67E+03,0.854528217,0.838544004,1
27053,37.48569667,45953,29.37,12979,27.99,259.180127,1031.208708,1185.651803,1450.448801,62.735638,1.01E+04,0.863933757,0.85934059,1
30119,44.71880395,48130,26.35,12810,27.71,262.001788,1055.509412,1284.828646,1574.376868,62.096323,1.28E+04,0.873339293,0.879591177,1
32185,40.23350185,47562,24.73,12646,25.86,264.82345,1068,1384.005488,1698.304936,61.457007,1.44E+04,0.882744833,0.89,1
33082,40.40053637,45330,31.23,12537,24.84,267,1068,1483.182331,1822.233003,60.817692,1.47E+04,0.89,0.89,1
33546,41.12197287,43361,27.71,12444,24.99,267,1068,1582.359173,1968.881428,60.178377,1.38E+04,0.89,0.89,1
32880,42.10047472,42384,22.83,12634,24.99,267,1068,1438.98914,1822.353677,68.103359,1.16E+04,0.89,0.89,1
32329,41.18559186,42618,20.07,12828,25.83,264.940073,1068,1295.619107,1698.546284,76.785425,8.46E+03,0.883133577,0.89,1
32639,43.29839704,44589,21.53,13037,29.02,262.176724,1068,1152.249074,1574.73889,86.691651,4.85E+03,0.873922413,0.89,1
33759,44.45745993,47222,31.3,13210,29.84,259.413374,1068,1030.356027,1450.931497,96.597878,3.70E+02,0.864711247,0.89,1
35180,53.90875462,50617,38.6,13605,31.12,256.650024,1068,934.776005,1327.124103,106.504105,0.00E+00,0.85550008,0.89,1
36435,63.03329223,49555,52.02,13461,31.04,253.886674,1068,839.195983,1203.31671,117.792398,0.00E+00,0.846288913,0.89,1
37442,85.2327127,47052,55.16,12917,29.41,242.178207,1050.400447,888.038796,1244.197063,117.98459,0.00E+00,0.80726069,0.875333706,1
35367,61.13837238,45798,46.64,12532,27.6,229.337735,1019.260088,936.88161,1285.077417,118.176782,0.00E+00,0.764459117,0.849383407,1
32798,44.55795931,42431,44.79,11916,25.93,210.745895,976.191568,985.724423,1325.957771,118.368974,0.00E+00,0.702486317,0.813492973,1
29583,50.03567818,40010,42.08,11379,26.32,191.528089,926.366995,1034.567236,1366.838124,118.561167,0.00E+00,0.638426963,0.771972496,1
25823,43.69297164,38341,34.37,11110,25.86,173.87244,858.813632,1088.460074,1407.718478,118.753359,0.00E+00,0.5795748,0.715678027,1
23307,38.21824908,37804,36.24,10996,25.2,155.710753,784.076772,1161.724294,1448.598832,118.945551,0.00E+00,0.519035843,0.65339731,1
23252,35.34525277,38334,38.51,10984,25.15,146.332575,738.947151,1176.91841,1426.538158,108.273036,0.00E+00,0.48777525,0.615789293,1
23088,34.98150432,40309,35.82,11072,25.75,136.954397,695.157261,1192.112526,1404.477483,99.174779,0.00E+00,0.456514657,0.579297718,1
22530,34.8027127,44603,31.17,11517,27.24,127.576218,651.36737,1207.306641,1382.416809,90.076522,0.00E+00,0.42525406,0.542806142,1
22418,34.85392725,54923,36.53,12720,31.02,118.475264,602.409749,1222.500757,1360.356134,80.978265,0.00E+00,0.394917547,0.502008124,1
23962,43.52824908,61509,53.67,13930,31.75,110.539883,550.65806,1237.694873,1338.29546,72.104007,0.00E+00,0.368466277,0.458881717,1
